na_rates,na_rates_actual,grouping_var,value,params,estimates
0.075,0.07416666666666667,sigma_11_Observed data_8,129.8622913832862,sigma_11,Observed data
0.08,0.07666666666666666,sigma_11_Observed data_8,125.36917940452453,sigma_11,Observed data
0.085,0.0825,sigma_11_Observed data_8,128.33164243395055,sigma_11,Observed data
0.09,0.09166666666666666,sigma_11_Observed data_8,129.18688139367015,sigma_11,Observed data
0.095,0.09666666666666666,sigma_11_Observed data_8,129.57990768417181,sigma_11,Observed data
0.1,0.08166666666666667,sigma_11_Observed data_8,128.28414369124584,sigma_11,Observed data
0.105,0.115,sigma_11_Observed data_8,132.02791192496056,sigma_11,Observed data
0.11,0.09833333333333333,sigma_11_Observed data_8,122.7987690090423,sigma_11,Observed data
0.115,0.1175,sigma_11_Observed data_8,125.47947546140081,sigma_11,Observed data
0.12,0.1175,sigma_11_Observed data_8,128.90135294874995,sigma_11,Observed data
0.125,0.12,sigma_11_Observed data_8,124.10683353870212,sigma_11,Observed data
0.13,0.13166666666666665,sigma_11_Observed data_8,130.28155301169232,sigma_11,Observed data
0.135,0.14583333333333334,sigma_11_Observed data_8,127.17617662695692,sigma_11,Observed data
0.14,0.16,sigma_11_Observed data_8,127.44390496417314,sigma_11,Observed data
0.145,0.12166666666666667,sigma_11_Observed data_8,127.01970092859378,sigma_11,Observed data
0.15,0.14583333333333334,sigma_11_Observed data_8,123.86233783468263,sigma_11,Observed data
0.155,0.13166666666666665,sigma_11_Observed data_8,134.6951101798741,sigma_11,Observed data
0.16,0.15,sigma_11_Observed data_8,137.58470692579965,sigma_11,Observed data
0.165,0.1625,sigma_11_Observed data_8,133.34917075643568,sigma_11,Observed data
0.17,0.17,sigma_11_Observed data_8,121.70927583593176,sigma_11,Observed data
0.17500000000000002,0.16,sigma_11_Observed data_8,133.29932455246802,sigma_11,Observed data
0.18,0.19,sigma_11_Observed data_8,129.07531590948085,sigma_11,Observed data
0.185,0.1875,sigma_11_Observed data_8,133.90743685975136,sigma_11,Observed data
0.19,0.18,sigma_11_Observed data_8,123.57907390881807,sigma_11,Observed data
0.195,0.22,sigma_11_Observed data_8,134.23654674509626,sigma_11,Observed data
0.2,0.21166666666666667,sigma_11_Observed data_8,128.7503508395265,sigma_11,Observed data
0.20500000000000002,0.2125,sigma_11_Observed data_8,128.9153274153486,sigma_11,Observed data
0.21,0.20083333333333334,sigma_11_Observed data_8,124.40687172253958,sigma_11,Observed data
0.215,0.20166666666666666,sigma_11_Observed data_8,133.54891490619517,sigma_11,Observed data
0.22,0.20916666666666667,sigma_11_Observed data_8,122.1977931430648,sigma_11,Observed data
0.225,0.20416666666666666,sigma_11_Observed data_8,130.35295936766897,sigma_11,Observed data
0.23,0.20416666666666666,sigma_11_Observed data_8,130.63783553146695,sigma_11,Observed data
0.23500000000000001,0.24166666666666667,sigma_11_Observed data_8,132.39353491351,sigma_11,Observed data
0.24,0.23,sigma_11_Observed data_8,125.16604725739643,sigma_11,Observed data
0.245,0.2525,sigma_11_Observed data_8,127.55419330772294,sigma_11,Observed data
0.25,0.23083333333333333,sigma_11_Observed data_8,129.14388426608642,sigma_11,Observed data
0.255,0.21916666666666668,sigma_11_Observed data_8,128.07286905901483,sigma_11,Observed data
0.26,0.2425,sigma_11_Observed data_8,114.87980797207223,sigma_11,Observed data
0.265,0.2625,sigma_11_Observed data_8,136.39513678454787,sigma_11,Observed data
0.27,0.25583333333333336,sigma_11_Observed data_8,126.10963090513768,sigma_11,Observed data
0.275,0.2658333333333333,sigma_11_Observed data_8,132.34222761828246,sigma_11,Observed data
0.28,0.25583333333333336,sigma_11_Observed data_8,123.89347986361706,sigma_11,Observed data
0.28500000000000003,0.2841666666666667,sigma_11_Observed data_8,122.89704710756983,sigma_11,Observed data
0.29,0.26666666666666666,sigma_11_Observed data_8,122.94082615774703,sigma_11,Observed data
0.295,0.2633333333333333,sigma_11_Observed data_8,130.0366943749289,sigma_11,Observed data
0.3,0.26916666666666667,sigma_11_Observed data_8,133.003903037863,sigma_11,Observed data
0.305,0.2658333333333333,sigma_11_Observed data_8,121.82856159420675,sigma_11,Observed data
0.31,0.32083333333333336,sigma_11_Observed data_8,127.3072208970726,sigma_11,Observed data
0.315,0.31,sigma_11_Observed data_8,126.98768882482713,sigma_11,Observed data
0.32,0.2866666666666667,sigma_11_Observed data_8,136.87483009422053,sigma_11,Observed data
0.325,0.2991666666666667,sigma_11_Observed data_8,126.809758002752,sigma_11,Observed data
0.33,0.2833333333333333,sigma_11_Observed data_8,127.7551340954916,sigma_11,Observed data
0.335,0.30333333333333334,sigma_11_Observed data_8,135.12183739424663,sigma_11,Observed data
0.34,0.315,sigma_11_Observed data_8,133.90032630921334,sigma_11,Observed data
0.34500000000000003,0.31416666666666665,sigma_11_Observed data_8,116.39939889602124,sigma_11,Observed data
0.35000000000000003,0.3075,sigma_11_Observed data_8,130.98865903062728,sigma_11,Observed data
0.355,0.3258333333333333,sigma_11_Observed data_8,124.22592527094594,sigma_11,Observed data
0.36,0.31333333333333335,sigma_11_Observed data_8,129.57915272110475,sigma_11,Observed data
0.365,0.34833333333333333,sigma_11_Observed data_8,133.70635274258873,sigma_11,Observed data
0.37,0.3358333333333333,sigma_11_Observed data_8,117.37399705831966,sigma_11,Observed data
0.375,0.32,sigma_11_Observed data_8,128.47414456385954,sigma_11,Observed data
0.38,0.3541666666666667,sigma_11_Observed data_8,128.3952532609251,sigma_11,Observed data
0.385,0.33916666666666667,sigma_11_Observed data_8,138.86075940973566,sigma_11,Observed data
0.39,0.3425,sigma_11_Observed data_8,127.59701748379764,sigma_11,Observed data
0.395,0.36083333333333334,sigma_11_Observed data_8,134.05809227856074,sigma_11,Observed data
0.4,0.3458333333333333,sigma_11_Observed data_8,123.10208378746398,sigma_11,Observed data
0.405,0.3775,sigma_11_Observed data_8,128.87128049222318,sigma_11,Observed data
0.41000000000000003,0.35833333333333334,sigma_11_Observed data_8,120.79895995290039,sigma_11,Observed data
0.41500000000000004,0.38166666666666665,sigma_11_Observed data_8,135.85726844051578,sigma_11,Observed data
0.42,0.385,sigma_11_Observed data_8,133.1765681149038,sigma_11,Observed data
0.425,0.38416666666666666,sigma_11_Observed data_8,124.85013214556656,sigma_11,Observed data
0.43,0.38,sigma_11_Observed data_8,124.62853366500143,sigma_11,Observed data
0.435,0.35833333333333334,sigma_11_Observed data_8,120.59574528961285,sigma_11,Observed data
0.44,0.37583333333333335,sigma_11_Observed data_8,127.779366130326,sigma_11,Observed data
0.445,0.395,sigma_11_Observed data_8,127.86349947115147,sigma_11,Observed data
0.45,0.3775,sigma_11_Observed data_8,126.16027892364666,sigma_11,Observed data
0.455,0.3925,sigma_11_Observed data_8,130.98845797470133,sigma_11,Observed data
0.46,0.3858333333333333,sigma_11_Observed data_8,118.82695700193871,sigma_11,Observed data
0.465,0.3858333333333333,sigma_11_Observed data_8,138.54724441820744,sigma_11,Observed data
0.47000000000000003,0.3933333333333333,sigma_11_Observed data_8,135.66207410210544,sigma_11,Observed data
0.47500000000000003,0.39916666666666667,sigma_11_Observed data_8,113.04612165742456,sigma_11,Observed data
0.48,0.39,sigma_11_Observed data_8,105.95015801178972,sigma_11,Observed data
0.485,0.39666666666666667,sigma_11_Observed data_8,132.9274177416256,sigma_11,Observed data
0.49,0.4075,sigma_11_Observed data_8,128.336086119547,sigma_11,Observed data
0.495,0.43583333333333335,sigma_11_Observed data_8,126.84936217749787,sigma_11,Observed data
0.5,0.42583333333333334,sigma_11_Observed data_8,129.53926058071582,sigma_11,Observed data
0,0,mu_1_Imputed data_8,1.630472847717666,mu_1,Imputed data
0.005,0.008333333333333333,mu_1_Imputed data_8,1.6377294253783996,mu_1,Imputed data
0.01,0.008333333333333333,mu_1_Imputed data_8,1.6265356321969162,mu_1,Imputed data
0.015,0.0125,mu_1_Imputed data_8,1.6188622199645597,mu_1,Imputed data
0.02,0.015,mu_1_Imputed data_8,1.629870564926662,mu_1,Imputed data
0.025,0.0175,mu_1_Imputed data_8,1.6263840401383165,mu_1,Imputed data
0.03,0.03166666666666667,mu_1_Imputed data_8,1.610280424342569,mu_1,Imputed data
0.035,0.034166666666666665,mu_1_Imputed data_8,1.611970936331793,mu_1,Imputed data
0.04,0.043333333333333335,mu_1_Imputed data_8,1.6679087883175074,mu_1,Imputed data
0.045,0.045,mu_1_Imputed data_8,1.5634639082919057,mu_1,Imputed data
0.05,0.0525,mu_1_Imputed data_8,1.6057087959607061,mu_1,Imputed data
0.055,0.0575,mu_1_Imputed data_8,1.6433806268138758,mu_1,Imputed data
0.06,0.058333333333333334,mu_1_Imputed data_8,1.66622440929027,mu_1,Imputed data
0.065,0.060833333333333336,mu_1_Imputed data_8,1.6435531053065562,mu_1,Imputed data
0.07,0.08,mu_1_Imputed data_8,1.5689557343835276,mu_1,Imputed data
0.075,0.07416666666666667,mu_1_Imputed data_8,1.631491352303566,mu_1,Imputed data
0.08,0.07666666666666666,mu_1_Imputed data_8,1.6096279739711257,mu_1,Imputed data
0.085,0.0825,mu_1_Imputed data_8,1.7123177879523126,mu_1,Imputed data
0.09,0.09166666666666666,mu_1_Imputed data_8,1.640457057030585,mu_1,Imputed data
0.095,0.09666666666666666,mu_1_Imputed data_8,1.6265515614976565,mu_1,Imputed data
0.1,0.08166666666666667,mu_1_Imputed data_8,1.6526281665820508,mu_1,Imputed data
0.105,0.115,mu_1_Imputed data_8,1.6335964867780677,mu_1,Imputed data
0.11,0.09833333333333333,mu_1_Imputed data_8,1.6153415702914016,mu_1,Imputed data
0.115,0.1175,mu_1_Imputed data_8,1.6322106998146526,mu_1,Imputed data
0.12,0.1175,mu_1_Imputed data_8,1.6274447202596787,mu_1,Imputed data
0.125,0.12,mu_1_Imputed data_8,1.5959356246365353,mu_1,Imputed data
0.13,0.13166666666666665,mu_1_Imputed data_8,1.5926962557795505,mu_1,Imputed data
0.135,0.14583333333333334,mu_1_Imputed data_8,1.5762415389413105,mu_1,Imputed data
0.14,0.16,mu_1_Imputed data_8,1.599156931620974,mu_1,Imputed data
0.145,0.12166666666666667,mu_1_Imputed data_8,1.6637006049690466,mu_1,Imputed data
0.15,0.14583333333333334,mu_1_Imputed data_8,1.5932005983918616,mu_1,Imputed data
0.155,0.13166666666666665,mu_1_Imputed data_8,1.7222412575755728,mu_1,Imputed data
0.16,0.15,mu_1_Imputed data_8,1.701950672117337,mu_1,Imputed data
0.165,0.1625,mu_1_Imputed data_8,1.6688464810057944,mu_1,Imputed data
0.17,0.17,mu_1_Imputed data_8,1.7452273143798545,mu_1,Imputed data
0.17500000000000002,0.16,mu_1_Imputed data_8,1.7167359967851594,mu_1,Imputed data
0.18,0.19,mu_1_Imputed data_8,1.6036040863313274,mu_1,Imputed data
0.185,0.1875,mu_1_Imputed data_8,1.66134555581042,mu_1,Imputed data
0.19,0.18,mu_1_Imputed data_8,1.8094755762083121,mu_1,Imputed data
0.195,0.22,mu_1_Imputed data_8,1.6822255437868459,mu_1,Imputed data
0.2,0.21166666666666667,mu_1_Imputed data_8,1.6009191520814625,mu_1,Imputed data
0.20500000000000002,0.2125,mu_1_Imputed data_8,1.5418980115460459,mu_1,Imputed data
0.21,0.20083333333333334,mu_1_Imputed data_8,1.550011773584008,mu_1,Imputed data
0.215,0.20166666666666666,mu_1_Imputed data_8,1.7639328857250482,mu_1,Imputed data
0.22,0.20916666666666667,mu_1_Imputed data_8,1.4626540736669214,mu_1,Imputed data
0.225,0.20416666666666666,mu_1_Imputed data_8,1.680740938588162,mu_1,Imputed data
0.23,0.20416666666666666,mu_1_Imputed data_8,1.73721100549315,mu_1,Imputed data
0.23500000000000001,0.24166666666666667,mu_1_Imputed data_8,1.872930549349075,mu_1,Imputed data
0.24,0.23,mu_1_Imputed data_8,1.6796262737922325,mu_1,Imputed data
0.245,0.2525,mu_1_Imputed data_8,1.548424001998364,mu_1,Imputed data
0.25,0.23083333333333333,mu_1_Imputed data_8,1.499098354516234,mu_1,Imputed data
0.255,0.21916666666666668,mu_1_Imputed data_8,1.590414805959686,mu_1,Imputed data
0.26,0.2425,mu_1_Imputed data_8,1.4786895512233658,mu_1,Imputed data
0.265,0.2625,mu_1_Imputed data_8,1.691367766118103,mu_1,Imputed data
0.27,0.25583333333333336,mu_1_Imputed data_8,1.6622871660687943,mu_1,Imputed data
0.275,0.2658333333333333,mu_1_Imputed data_8,1.484913464488202,mu_1,Imputed data
0.28,0.25583333333333336,mu_1_Imputed data_8,1.537339236503513,mu_1,Imputed data
0.28500000000000003,0.2841666666666667,mu_1_Imputed data_8,1.6493901715352934,mu_1,Imputed data
0.29,0.26666666666666666,mu_1_Imputed data_8,1.7089458342170818,mu_1,Imputed data
0.295,0.2633333333333333,mu_1_Imputed data_8,1.515939277096172,mu_1,Imputed data
0.3,0.26916666666666667,mu_1_Imputed data_8,1.640680161674276,mu_1,Imputed data
0.305,0.2658333333333333,mu_1_Imputed data_8,1.4017524345567378,mu_1,Imputed data
0.31,0.32083333333333336,mu_1_Imputed data_8,1.5698860323627912,mu_1,Imputed data
0.315,0.31,mu_1_Imputed data_8,1.6299153696839916,mu_1,Imputed data
0.32,0.2866666666666667,mu_1_Imputed data_8,1.6411568868708926,mu_1,Imputed data
0.325,0.2991666666666667,mu_1_Imputed data_8,1.5690995068602662,mu_1,Imputed data
0.33,0.2833333333333333,mu_1_Imputed data_8,1.6292488727878918,mu_1,Imputed data
0.335,0.30333333333333334,mu_1_Imputed data_8,1.6106734130587923,mu_1,Imputed data
0.34,0.315,mu_1_Imputed data_8,1.5142983845942999,mu_1,Imputed data
0.34500000000000003,0.31416666666666665,mu_1_Imputed data_8,1.6084396423766059,mu_1,Imputed data
0.35000000000000003,0.3075,mu_1_Imputed data_8,1.244548519473754,mu_1,Imputed data
0.355,0.3258333333333333,mu_1_Imputed data_8,1.440062158955798,mu_1,Imputed data
0.36,0.31333333333333335,mu_1_Imputed data_8,1.6415132365512468,mu_1,Imputed data
0.365,0.34833333333333333,mu_1_Imputed data_8,1.8695877647024897,mu_1,Imputed data
0.37,0.3358333333333333,mu_1_Imputed data_8,1.6136954897091034,mu_1,Imputed data
0.375,0.32,mu_1_Imputed data_8,1.5228444707888211,mu_1,Imputed data
0.38,0.3541666666666667,mu_1_Imputed data_8,1.7061303528015603,mu_1,Imputed data
0.385,0.33916666666666667,mu_1_Imputed data_8,1.8424840221206196,mu_1,Imputed data
0.39,0.3425,mu_1_Imputed data_8,1.5800884025369815,mu_1,Imputed data
0.395,0.36083333333333334,mu_1_Imputed data_8,1.4511356375761224,mu_1,Imputed data
0.4,0.3458333333333333,mu_1_Imputed data_8,1.480601189181888,mu_1,Imputed data
0.405,0.3775,mu_1_Imputed data_8,1.4788240233190604,mu_1,Imputed data
0.41000000000000003,0.35833333333333334,mu_1_Imputed data_8,1.5253625664923758,mu_1,Imputed data
0.41500000000000004,0.38166666666666665,mu_1_Imputed data_8,1.6834990693803247,mu_1,Imputed data
0.42,0.385,mu_1_Imputed data_8,1.6828867839514896,mu_1,Imputed data
0.425,0.38416666666666666,mu_1_Imputed data_8,1.6806607837687708,mu_1,Imputed data
0.43,0.38,mu_1_Imputed data_8,1.690672885223127,mu_1,Imputed data
0.435,0.35833333333333334,mu_1_Imputed data_8,1.6682573245578773,mu_1,Imputed data
0.44,0.37583333333333335,mu_1_Imputed data_8,1.6391175023144804,mu_1,Imputed data
0.445,0.395,mu_1_Imputed data_8,1.5303802894345282,mu_1,Imputed data
0.45,0.3775,mu_1_Imputed data_8,1.7559705758806812,mu_1,Imputed data
0.455,0.3925,mu_1_Imputed data_8,1.3894514759948842,mu_1,Imputed data
0.46,0.3858333333333333,mu_1_Imputed data_8,1.4031755643657762,mu_1,Imputed data
0.465,0.3858333333333333,mu_1_Imputed data_8,1.7417887137505823,mu_1,Imputed data
0.47000000000000003,0.3933333333333333,mu_1_Imputed data_8,1.3691392281996495,mu_1,Imputed data
0.47500000000000003,0.39916666666666667,mu_1_Imputed data_8,1.7757671608566343,mu_1,Imputed data
0.48,0.39,mu_1_Imputed data_8,1.4295204212570183,mu_1,Imputed data
0.485,0.39666666666666667,mu_1_Imputed data_8,1.8444905255279054,mu_1,Imputed data
0.49,0.4075,mu_1_Imputed data_8,1.6806874045017037,mu_1,Imputed data
0.495,0.43583333333333335,mu_1_Imputed data_8,1.2553793664461543,mu_1,Imputed data
0.5,0.42583333333333334,mu_1_Imputed data_8,1.6809757895930477,mu_1,Imputed data
0,0,sigma_11_Imputed data_8,128.27335862448038,sigma_11,Imputed data
0.005,0.008333333333333333,sigma_11_Imputed data_8,128.3974195945044,sigma_11,Imputed data
0.01,0.008333333333333333,sigma_11_Imputed data_8,128.72418040534254,sigma_11,Imputed data
0.015,0.0125,sigma_11_Imputed data_8,128.41457874658167,sigma_11,Imputed data
0.02,0.015,sigma_11_Imputed data_8,128.33908925966398,sigma_11,Imputed data
0.025,0.0175,sigma_11_Imputed data_8,128.4632036272338,sigma_11,Imputed data
0.03,0.03166666666666667,sigma_11_Imputed data_8,127.98620759938723,sigma_11,Imputed data
0.035,0.034166666666666665,sigma_11_Imputed data_8,127.76120432281164,sigma_11,Imputed data
0.04,0.043333333333333335,sigma_11_Imputed data_8,128.14975051483788,sigma_11,Imputed data
0.045,0.045,sigma_11_Imputed data_8,127.92779663719422,sigma_11,Imputed data
0.05,0.0525,sigma_11_Imputed data_8,127.04760810541354,sigma_11,Imputed data
0.055,0.0575,sigma_11_Imputed data_8,128.11475576055216,sigma_11,Imputed data
0.06,0.058333333333333334,sigma_11_Imputed data_8,126.93660160049889,sigma_11,Imputed data
0.065,0.060833333333333336,sigma_11_Imputed data_8,127.92552846437857,sigma_11,Imputed data
0.07,0.08,sigma_11_Imputed data_8,128.74033167884252,sigma_11,Imputed data
0.075,0.07416666666666667,sigma_11_Imputed data_8,127.55242867848641,sigma_11,Imputed data
0.08,0.07666666666666666,sigma_11_Imputed data_8,129.32249177528328,sigma_11,Imputed data
0.085,0.0825,sigma_11_Imputed data_8,128.37395658264876,sigma_11,Imputed data
0.09,0.09166666666666666,sigma_11_Imputed data_8,126.15275094412743,sigma_11,Imputed data
0.095,0.09666666666666666,sigma_11_Imputed data_8,127.19428307993869,sigma_11,Imputed data
0.1,0.08166666666666667,sigma_11_Imputed data_8,126.16749338734434,sigma_11,Imputed data
0.105,0.115,sigma_11_Imputed data_8,128.31573107463205,sigma_11,Imputed data
0.11,0.09833333333333333,sigma_11_Imputed data_8,128.8831077972652,sigma_11,Imputed data
0.115,0.1175,sigma_11_Imputed data_8,128.44679250865977,sigma_11,Imputed data
0.12,0.1175,sigma_11_Imputed data_8,128.63318976241843,sigma_11,Imputed data
0.125,0.12,sigma_11_Imputed data_8,126.30073841568172,sigma_11,Imputed data
0.13,0.13166666666666665,sigma_11_Imputed data_8,130.46764156253508,sigma_11,Imputed data
0.135,0.14583333333333334,sigma_11_Imputed data_8,128.07671818026117,sigma_11,Imputed data
0.14,0.16,sigma_11_Imputed data_8,125.76560180023165,sigma_11,Imputed data
0.145,0.12166666666666667,sigma_11_Imputed data_8,127.37974615419529,sigma_11,Imputed data
0.15,0.14583333333333334,sigma_11_Imputed data_8,124.96460954863961,sigma_11,Imputed data
0.155,0.13166666666666665,sigma_11_Imputed data_8,127.53707360671375,sigma_11,Imputed data
0.16,0.15,sigma_11_Imputed data_8,129.08902106330532,sigma_11,Imputed data
0.165,0.1625,sigma_11_Imputed data_8,128.98835557383444,sigma_11,Imputed data
0.17,0.17,sigma_11_Imputed data_8,126.37044065807628,sigma_11,Imputed data
0.17500000000000002,0.16,sigma_11_Imputed data_8,131.582893666546,sigma_11,Imputed data
0.18,0.19,sigma_11_Imputed data_8,125.63798027548846,sigma_11,Imputed data
0.185,0.1875,sigma_11_Imputed data_8,130.31872886691144,sigma_11,Imputed data
0.19,0.18,sigma_11_Imputed data_8,125.15281527492014,sigma_11,Imputed data
0.195,0.22,sigma_11_Imputed data_8,131.9426955533416,sigma_11,Imputed data
0.2,0.21166666666666667,sigma_11_Imputed data_8,127.31300479468368,sigma_11,Imputed data
0.20500000000000002,0.2125,sigma_11_Imputed data_8,129.401230996648,sigma_11,Imputed data
0.21,0.20083333333333334,sigma_11_Imputed data_8,131.68652062419918,sigma_11,Imputed data
0.215,0.20166666666666666,sigma_11_Imputed data_8,131.70226943097396,sigma_11,Imputed data
0.22,0.20916666666666667,sigma_11_Imputed data_8,127.82673387733945,sigma_11,Imputed data
0.225,0.20416666666666666,sigma_11_Imputed data_8,126.34954903196567,sigma_11,Imputed data
0.23,0.20416666666666666,sigma_11_Imputed data_8,126.2732287907117,sigma_11,Imputed data
0.23500000000000001,0.24166666666666667,sigma_11_Imputed data_8,130.78889205731357,sigma_11,Imputed data
0.24,0.23,sigma_11_Imputed data_8,121.66266689722524,sigma_11,Imputed data
0.245,0.2525,sigma_11_Imputed data_8,129.02110630240787,sigma_11,Imputed data
0.25,0.23083333333333333,sigma_11_Imputed data_8,130.58039827595715,sigma_11,Imputed data
0.255,0.21916666666666668,sigma_11_Imputed data_8,125.96008149860486,sigma_11,Imputed data
0.26,0.2425,sigma_11_Imputed data_8,125.67151950677084,sigma_11,Imputed data
0.265,0.2625,sigma_11_Imputed data_8,131.94419685602378,sigma_11,Imputed data
0.27,0.25583333333333336,sigma_11_Imputed data_8,128.84517525156002,sigma_11,Imputed data
0.275,0.2658333333333333,sigma_11_Imputed data_8,131.725560987041,sigma_11,Imputed data
0.28,0.25583333333333336,sigma_11_Imputed data_8,126.03655524507069,sigma_11,Imputed data
0.28500000000000003,0.2841666666666667,sigma_11_Imputed data_8,123.71447970703412,sigma_11,Imputed data
0.29,0.26666666666666666,sigma_11_Imputed data_8,125.54942758048053,sigma_11,Imputed data
0.295,0.2633333333333333,sigma_11_Imputed data_8,127.79614078293508,sigma_11,Imputed data
0.3,0.26916666666666667,sigma_11_Imputed data_8,128.5276982330217,sigma_11,Imputed data
0.305,0.2658333333333333,sigma_11_Imputed data_8,123.24950490843932,sigma_11,Imputed data
0.31,0.32083333333333336,sigma_11_Imputed data_8,130.54377421497438,sigma_11,Imputed data
0.315,0.31,sigma_11_Imputed data_8,126.5270159358789,sigma_11,Imputed data
0.32,0.2866666666666667,sigma_11_Imputed data_8,128.1590091637389,sigma_11,Imputed data
0.325,0.2991666666666667,sigma_11_Imputed data_8,125.17493024343476,sigma_11,Imputed data
0.33,0.2833333333333333,sigma_11_Imputed data_8,125.04170126708787,sigma_11,Imputed data
0.335,0.30333333333333334,sigma_11_Imputed data_8,129.09775182983836,sigma_11,Imputed data
0.34,0.315,sigma_11_Imputed data_8,131.73507929591798,sigma_11,Imputed data
0.34500000000000003,0.31416666666666665,sigma_11_Imputed data_8,127.90630668406558,sigma_11,Imputed data
0.35000000000000003,0.3075,sigma_11_Imputed data_8,125.41292045621444,sigma_11,Imputed data
0.355,0.3258333333333333,sigma_11_Imputed data_8,129.1585413733934,sigma_11,Imputed data
0.36,0.31333333333333335,sigma_11_Imputed data_8,133.28049556723067,sigma_11,Imputed data
0.365,0.34833333333333333,sigma_11_Imputed data_8,132.33386002878203,sigma_11,Imputed data
0.37,0.3358333333333333,sigma_11_Imputed data_8,120.86919177977761,sigma_11,Imputed data
0.375,0.32,sigma_11_Imputed data_8,125.31636047954258,sigma_11,Imputed data
0.38,0.3541666666666667,sigma_11_Imputed data_8,128.45090654914662,sigma_11,Imputed data
0.385,0.33916666666666667,sigma_11_Imputed data_8,130.31195051712993,sigma_11,Imputed data
0.39,0.3425,sigma_11_Imputed data_8,126.41282123950734,sigma_11,Imputed data
0.395,0.36083333333333334,sigma_11_Imputed data_8,129.61077365631996,sigma_11,Imputed data
0.4,0.3458333333333333,sigma_11_Imputed data_8,128.29955378046543,sigma_11,Imputed data
0.405,0.3775,sigma_11_Imputed data_8,132.26331085755902,sigma_11,Imputed data
0.41000000000000003,0.35833333333333334,sigma_11_Imputed data_8,121.65979010262615,sigma_11,Imputed data
0.41500000000000004,0.38166666666666665,sigma_11_Imputed data_8,127.27981493772482,sigma_11,Imputed data
0.42,0.385,sigma_11_Imputed data_8,133.77629820186098,sigma_11,Imputed data
0.425,0.38416666666666666,sigma_11_Imputed data_8,126.82904459791635,sigma_11,Imputed data
0.43,0.38,sigma_11_Imputed data_8,123.3183523259965,sigma_11,Imputed data
0.435,0.35833333333333334,sigma_11_Imputed data_8,123.11583944772157,sigma_11,Imputed data
0.44,0.37583333333333335,sigma_11_Imputed data_8,126.14563214633894,sigma_11,Imputed data
0.445,0.395,sigma_11_Imputed data_8,130.65344602282332,sigma_11,Imputed data
0.45,0.3775,sigma_11_Imputed data_8,126.31704474865572,sigma_11,Imputed data
0.455,0.3925,sigma_11_Imputed data_8,128.22612663908765,sigma_11,Imputed data
0.46,0.3858333333333333,sigma_11_Imputed data_8,118.80660207697412,sigma_11,Imputed data
0.465,0.3858333333333333,sigma_11_Imputed data_8,127.98391282540709,sigma_11,Imputed data
0.47000000000000003,0.3933333333333333,sigma_11_Imputed data_8,129.321581007912,sigma_11,Imputed data
0.47500000000000003,0.39916666666666667,sigma_11_Imputed data_8,117.85270255374536,sigma_11,Imputed data
0.48,0.39,sigma_11_Imputed data_8,117.92575245851678,sigma_11,Imputed data
0.485,0.39666666666666667,sigma_11_Imputed data_8,127.82598684639908,sigma_11,Imputed data
0.49,0.4075,sigma_11_Imputed data_8,124.41810262086679,sigma_11,Imputed data
0.495,0.43583333333333335,sigma_11_Imputed data_8,130.42447601870973,sigma_11,Imputed data
0.5,0.42583333333333334,sigma_11_Imputed data_8,122.96012888616055,sigma_11,Imputed data
0,0,mu_1_Truth_9,1,mu_1,Truth
0.005,0.005,mu_1_Truth_9,1,mu_1,Truth
0.01,0.013333333333333334,mu_1_Truth_9,1,mu_1,Truth
0.015,0.015833333333333335,mu_1_Truth_9,1,mu_1,Truth
0.02,0.023333333333333334,mu_1_Truth_9,1,mu_1,Truth
0.025,0.025,mu_1_Truth_9,1,mu_1,Truth
0.03,0.024166666666666666,mu_1_Truth_9,1,mu_1,Truth
0.035,0.035833333333333335,mu_1_Truth_9,1,mu_1,Truth
0.04,0.04583333333333333,mu_1_Truth_9,1,mu_1,Truth
0.045,0.045,mu_1_Truth_9,1,mu_1,Truth
0.05,0.0475,mu_1_Truth_9,1,mu_1,Truth
0.055,0.06583333333333333,mu_1_Truth_9,1,mu_1,Truth
0.06,0.0525,mu_1_Truth_9,1,mu_1,Truth
0.065,0.059166666666666666,mu_1_Truth_9,1,mu_1,Truth
0.07,0.0625,mu_1_Truth_9,1,mu_1,Truth
0.075,0.07416666666666667,mu_1_Truth_9,1,mu_1,Truth
0.08,0.08333333333333333,mu_1_Truth_9,1,mu_1,Truth
0.085,0.07,mu_1_Truth_9,1,mu_1,Truth
0.09,0.11083333333333334,mu_1_Truth_9,1,mu_1,Truth
0.095,0.08416666666666667,mu_1_Truth_9,1,mu_1,Truth
0.1,0.08666666666666667,mu_1_Truth_9,1,mu_1,Truth
0.105,0.1,mu_1_Truth_9,1,mu_1,Truth
0.11,0.1075,mu_1_Truth_9,1,mu_1,Truth
0.115,0.11083333333333334,mu_1_Truth_9,1,mu_1,Truth
0.12,0.1175,mu_1_Truth_9,1,mu_1,Truth
0.125,0.1325,mu_1_Truth_9,1,mu_1,Truth
0.13,0.14416666666666667,mu_1_Truth_9,1,mu_1,Truth
0.135,0.1325,mu_1_Truth_9,1,mu_1,Truth
0.14,0.15,mu_1_Truth_9,1,mu_1,Truth
0.145,0.13,mu_1_Truth_9,1,mu_1,Truth
0.15,0.13166666666666665,mu_1_Truth_9,1,mu_1,Truth
0.155,0.15416666666666667,mu_1_Truth_9,1,mu_1,Truth
0.16,0.15416666666666667,mu_1_Truth_9,1,mu_1,Truth
