na_rates,na_rates_actual,grouping_var,value,params,estimates
0.095,0.100833333,sigma_11_Observed data_19,127.2711037,sigma_11,Observed data
0.1,0.0975,sigma_11_Observed data_19,125.560008,sigma_11,Observed data
0.105,0.1075,sigma_11_Observed data_19,119.6463229,sigma_11,Observed data
0.11,0.105,sigma_11_Observed data_19,128.3400208,sigma_11,Observed data
0.115,0.114166667,sigma_11_Observed data_19,123.5273172,sigma_11,Observed data
0.12,0.103333333,sigma_11_Observed data_19,127.1506346,sigma_11,Observed data
0.125,0.135,sigma_11_Observed data_19,125.7683919,sigma_11,Observed data
0.13,0.136666667,sigma_11_Observed data_19,125.4552321,sigma_11,Observed data
0.135,0.131666667,sigma_11_Observed data_19,131.3283453,sigma_11,Observed data
0.14,0.13,sigma_11_Observed data_19,134.8901708,sigma_11,Observed data
0.145,0.141666667,sigma_11_Observed data_19,128.3703832,sigma_11,Observed data
0.15,0.153333333,sigma_11_Observed data_19,128.5280442,sigma_11,Observed data
0.155,0.141666667,sigma_11_Observed data_19,125.7689669,sigma_11,Observed data
0.16,0.156666667,sigma_11_Observed data_19,131.9617382,sigma_11,Observed data
0.165,0.165833333,sigma_11_Observed data_19,130.6297015,sigma_11,Observed data
0.17,0.18,sigma_11_Observed data_19,133.501331,sigma_11,Observed data
0.175,0.1525,sigma_11_Observed data_19,127.0570801,sigma_11,Observed data
0.18,0.1725,sigma_11_Observed data_19,124.0905347,sigma_11,Observed data
0.185,0.19,sigma_11_Observed data_19,124.6760781,sigma_11,Observed data
0.19,0.1925,sigma_11_Observed data_19,116.117822,sigma_11,Observed data
0.195,0.1875,sigma_11_Observed data_19,124.9015488,sigma_11,Observed data
0.2,0.205833333,sigma_11_Observed data_19,128.1920134,sigma_11,Observed data
0.205,0.185,sigma_11_Observed data_19,121.4477537,sigma_11,Observed data
0.21,0.2175,sigma_11_Observed data_19,133.2016842,sigma_11,Observed data
0.215,0.2175,sigma_11_Observed data_19,128.6119401,sigma_11,Observed data
0.22,0.2025,sigma_11_Observed data_19,124.9655293,sigma_11,Observed data
0.225,0.196666667,sigma_11_Observed data_19,118.0686961,sigma_11,Observed data
0.23,0.205833333,sigma_11_Observed data_19,127.3279676,sigma_11,Observed data
0.235,0.220833333,sigma_11_Observed data_19,126.7992996,sigma_11,Observed data
0.24,0.233333333,sigma_11_Observed data_19,121.5554449,sigma_11,Observed data
0.245,0.221666667,sigma_11_Observed data_19,128.0949325,sigma_11,Observed data
0.25,0.2425,sigma_11_Observed data_19,120.3246699,sigma_11,Observed data
0.255,0.238333333,sigma_11_Observed data_19,133.8433113,sigma_11,Observed data
0.26,0.241666667,sigma_11_Observed data_19,117.1831196,sigma_11,Observed data
0.265,0.255,sigma_11_Observed data_19,129.2060734,sigma_11,Observed data
0.27,0.250833333,sigma_11_Observed data_19,127.5351406,sigma_11,Observed data
0.275,0.264166667,sigma_11_Observed data_19,135.2242345,sigma_11,Observed data
0.28,0.28,sigma_11_Observed data_19,136.2465093,sigma_11,Observed data
0.285,0.264166667,sigma_11_Observed data_19,130.1833101,sigma_11,Observed data
0.29,0.269166667,sigma_11_Observed data_19,132.1530517,sigma_11,Observed data
0.295,0.268333333,sigma_11_Observed data_19,133.2552013,sigma_11,Observed data
0.3,0.296666667,sigma_11_Observed data_19,126.2394876,sigma_11,Observed data
0.305,0.298333333,sigma_11_Observed data_19,122.5067587,sigma_11,Observed data
0.31,0.291666667,sigma_11_Observed data_19,124.7873333,sigma_11,Observed data
0.315,0.285833333,sigma_11_Observed data_19,135.4530337,sigma_11,Observed data
0.32,0.3025,sigma_11_Observed data_19,130.3367296,sigma_11,Observed data
0.325,0.301666667,sigma_11_Observed data_19,130.9556303,sigma_11,Observed data
0.33,0.304166667,sigma_11_Observed data_19,120.9309052,sigma_11,Observed data
0.335,0.31,sigma_11_Observed data_19,118.1090616,sigma_11,Observed data
0.34,0.3075,sigma_11_Observed data_19,131.1780046,sigma_11,Observed data
0.345,0.32,sigma_11_Observed data_19,129.5960289,sigma_11,Observed data
0.35,0.333333333,sigma_11_Observed data_19,113.6229371,sigma_11,Observed data
0.355,0.335833333,sigma_11_Observed data_19,128.3271294,sigma_11,Observed data
0.36,0.3125,sigma_11_Observed data_19,121.4977343,sigma_11,Observed data
0.365,0.345,sigma_11_Observed data_19,129.8587078,sigma_11,Observed data
0.37,0.3375,sigma_11_Observed data_19,126.7704131,sigma_11,Observed data
0.375,0.336666667,sigma_11_Observed data_19,126.6103505,sigma_11,Observed data
0.38,0.365,sigma_11_Observed data_19,124.1678664,sigma_11,Observed data
0.385,0.33,sigma_11_Observed data_19,130.3294312,sigma_11,Observed data
0.39,0.355833333,sigma_11_Observed data_19,134.3806292,sigma_11,Observed data
0.395,0.3375,sigma_11_Observed data_19,128.6981312,sigma_11,Observed data
0.4,0.349166667,sigma_11_Observed data_19,125.7643587,sigma_11,Observed data
0.405,0.341666667,sigma_11_Observed data_19,133.5228846,sigma_11,Observed data
0.41,0.36,sigma_11_Observed data_19,129.0114909,sigma_11,Observed data
0.415,0.369166667,sigma_11_Observed data_19,121.6592225,sigma_11,Observed data
0.42,0.381666667,sigma_11_Observed data_19,135.7423509,sigma_11,Observed data
0.425,0.371666667,sigma_11_Observed data_19,119.901661,sigma_11,Observed data
0.43,0.384166667,sigma_11_Observed data_19,114.1902954,sigma_11,Observed data
0.435,0.381666667,sigma_11_Observed data_19,135.2321052,sigma_11,Observed data
0.44,0.3775,sigma_11_Observed data_19,135.8492169,sigma_11,Observed data
0.445,0.399166667,sigma_11_Observed data_19,133.9662841,sigma_11,Observed data
0.45,0.388333333,sigma_11_Observed data_19,116.0543641,sigma_11,Observed data
0.455,0.393333333,sigma_11_Observed data_19,127.0799996,sigma_11,Observed data
0.46,0.391666667,sigma_11_Observed data_19,127.4472886,sigma_11,Observed data
0.465,0.425833333,sigma_11_Observed data_19,141.1597443,sigma_11,Observed data
0.47,0.401666667,sigma_11_Observed data_19,113.9754505,sigma_11,Observed data
0.475,0.405,sigma_11_Observed data_19,113.0576984,sigma_11,Observed data
0.48,0.4175,sigma_11_Observed data_19,122.3400553,sigma_11,Observed data
0.485,0.405,sigma_11_Observed data_19,136.6397609,sigma_11,Observed data
0.49,0.391666667,sigma_11_Observed data_19,119.9469337,sigma_11,Observed data
0.495,0.399166667,sigma_11_Observed data_19,131.6841687,sigma_11,Observed data
0.5,0.404166667,sigma_11_Observed data_19,125.8857789,sigma_11,Observed data
0,0,mu_1_Imputed data_19,2.057435816,mu_1,Imputed data
0.005,0.004166667,mu_1_Imputed data_19,2.064990527,mu_1,Imputed data
0.01,0.011666667,mu_1_Imputed data_19,2.060073207,mu_1,Imputed data
0.015,0.014166667,mu_1_Imputed data_19,2.06406404,mu_1,Imputed data
0.02,0.02,mu_1_Imputed data_19,2.075501758,mu_1,Imputed data
0.025,0.024166667,mu_1_Imputed data_19,2.093676355,mu_1,Imputed data
0.03,0.035,mu_1_Imputed data_19,2.039449887,mu_1,Imputed data
0.035,0.034166667,mu_1_Imputed data_19,2.057266455,mu_1,Imputed data
0.04,0.041666667,mu_1_Imputed data_19,2.076207134,mu_1,Imputed data
0.045,0.0475,mu_1_Imputed data_19,2.056124499,mu_1,Imputed data
0.05,0.038333333,mu_1_Imputed data_19,2.059288197,mu_1,Imputed data
0.055,0.050833333,mu_1_Imputed data_19,2.017384824,mu_1,Imputed data
0.06,0.0475,mu_1_Imputed data_19,2.015428211,mu_1,Imputed data
0.065,0.055833333,mu_1_Imputed data_19,2.070185565,mu_1,Imputed data
0.07,0.073333333,mu_1_Imputed data_19,2.047925004,mu_1,Imputed data
0.075,0.0825,mu_1_Imputed data_19,2.106309758,mu_1,Imputed data
0.08,0.078333333,mu_1_Imputed data_19,2.022819957,mu_1,Imputed data
0.085,0.075833333,mu_1_Imputed data_19,2.035651061,mu_1,Imputed data
0.09,0.095833333,mu_1_Imputed data_19,2.063028579,mu_1,Imputed data
0.095,0.100833333,mu_1_Imputed data_19,2.028529158,mu_1,Imputed data
0.1,0.0975,mu_1_Imputed data_19,1.986302646,mu_1,Imputed data
0.105,0.1075,mu_1_Imputed data_19,2.075641126,mu_1,Imputed data
0.11,0.105,mu_1_Imputed data_19,2.00718789,mu_1,Imputed data
0.115,0.114166667,mu_1_Imputed data_19,2.122497462,mu_1,Imputed data
0.12,0.103333333,mu_1_Imputed data_19,2.013552761,mu_1,Imputed data
0.125,0.135,mu_1_Imputed data_19,2.116936308,mu_1,Imputed data
0.13,0.136666667,mu_1_Imputed data_19,2.036782569,mu_1,Imputed data
0.135,0.131666667,mu_1_Imputed data_19,1.962659505,mu_1,Imputed data
0.14,0.13,mu_1_Imputed data_19,1.988244445,mu_1,Imputed data
0.145,0.141666667,mu_1_Imputed data_19,2.070942907,mu_1,Imputed data
0.15,0.153333333,mu_1_Imputed data_19,2.127795771,mu_1,Imputed data
0.155,0.141666667,mu_1_Imputed data_19,2.296289539,mu_1,Imputed data
0.16,0.156666667,mu_1_Imputed data_19,1.925950529,mu_1,Imputed data
0.165,0.165833333,mu_1_Imputed data_19,2.083637776,mu_1,Imputed data
0.17,0.18,mu_1_Imputed data_19,2.056605704,mu_1,Imputed data
0.175,0.1525,mu_1_Imputed data_19,2.13597295,mu_1,Imputed data
0.18,0.1725,mu_1_Imputed data_19,2.144414436,mu_1,Imputed data
0.185,0.19,mu_1_Imputed data_19,1.918603735,mu_1,Imputed data
0.19,0.1925,mu_1_Imputed data_19,1.995177433,mu_1,Imputed data
0.195,0.1875,mu_1_Imputed data_19,2.17275406,mu_1,Imputed data
0.2,0.205833333,mu_1_Imputed data_19,1.965198218,mu_1,Imputed data
0.205,0.185,mu_1_Imputed data_19,1.957366346,mu_1,Imputed data
0.21,0.2175,mu_1_Imputed data_19,2.050909235,mu_1,Imputed data
0.215,0.2175,mu_1_Imputed data_19,2.004647762,mu_1,Imputed data
0.22,0.2025,mu_1_Imputed data_19,2.080254637,mu_1,Imputed data
0.225,0.196666667,mu_1_Imputed data_19,1.958840393,mu_1,Imputed data
0.23,0.205833333,mu_1_Imputed data_19,2.098460192,mu_1,Imputed data
0.235,0.220833333,mu_1_Imputed data_19,1.995496656,mu_1,Imputed data
0.24,0.233333333,mu_1_Imputed data_19,1.993129216,mu_1,Imputed data
0.245,0.221666667,mu_1_Imputed data_19,2.048180268,mu_1,Imputed data
0.25,0.2425,mu_1_Imputed data_19,2.004418213,mu_1,Imputed data
0.255,0.238333333,mu_1_Imputed data_19,2.058272344,mu_1,Imputed data
0.26,0.241666667,mu_1_Imputed data_19,2.209612818,mu_1,Imputed data
0.265,0.255,mu_1_Imputed data_19,2.010966927,mu_1,Imputed data
0.27,0.250833333,mu_1_Imputed data_19,2.061174325,mu_1,Imputed data
0.275,0.264166667,mu_1_Imputed data_19,1.958025878,mu_1,Imputed data
0.28,0.28,mu_1_Imputed data_19,2.045531888,mu_1,Imputed data
0.285,0.264166667,mu_1_Imputed data_19,1.976201279,mu_1,Imputed data
0.29,0.269166667,mu_1_Imputed data_19,2.077738161,mu_1,Imputed data
0.295,0.268333333,mu_1_Imputed data_19,2.031539335,mu_1,Imputed data
0.3,0.296666667,mu_1_Imputed data_19,2.004458101,mu_1,Imputed data
0.305,0.298333333,mu_1_Imputed data_19,2.168582873,mu_1,Imputed data
0.31,0.291666667,mu_1_Imputed data_19,2.163852791,mu_1,Imputed data
0.315,0.285833333,mu_1_Imputed data_19,2.234300079,mu_1,Imputed data
0.32,0.3025,mu_1_Imputed data_19,2.224381001,mu_1,Imputed data
0.325,0.301666667,mu_1_Imputed data_19,1.948498916,mu_1,Imputed data
0.33,0.304166667,mu_1_Imputed data_19,2.29288515,mu_1,Imputed data
0.335,0.31,mu_1_Imputed data_19,1.877871623,mu_1,Imputed data
0.34,0.3075,mu_1_Imputed data_19,2.110876585,mu_1,Imputed data
0.345,0.32,mu_1_Imputed data_19,1.874239266,mu_1,Imputed data
0.35,0.333333333,mu_1_Imputed data_19,2.400646302,mu_1,Imputed data
0.355,0.335833333,mu_1_Imputed data_19,1.813053247,mu_1,Imputed data
0.36,0.3125,mu_1_Imputed data_19,1.82966637,mu_1,Imputed data
0.365,0.345,mu_1_Imputed data_19,2.072995018,mu_1,Imputed data
0.37,0.3375,mu_1_Imputed data_19,1.890143234,mu_1,Imputed data
0.375,0.336666667,mu_1_Imputed data_19,1.96223626,mu_1,Imputed data
0.38,0.365,mu_1_Imputed data_19,2.194224608,mu_1,Imputed data
0.385,0.33,mu_1_Imputed data_19,2.316452539,mu_1,Imputed data
0.39,0.355833333,mu_1_Imputed data_19,1.632800944,mu_1,Imputed data
0.395,0.3375,mu_1_Imputed data_19,1.873589108,mu_1,Imputed data
0.4,0.349166667,mu_1_Imputed data_19,2.102017672,mu_1,Imputed data
0.405,0.341666667,mu_1_Imputed data_19,2.008189912,mu_1,Imputed data
0.41,0.36,mu_1_Imputed data_19,2.303931131,mu_1,Imputed data
0.415,0.369166667,mu_1_Imputed data_19,2.236550971,mu_1,Imputed data
0.42,0.381666667,mu_1_Imputed data_19,1.915572591,mu_1,Imputed data
0.425,0.371666667,mu_1_Imputed data_19,1.923475935,mu_1,Imputed data
0.43,0.384166667,mu_1_Imputed data_19,2.415116926,mu_1,Imputed data
0.435,0.381666667,mu_1_Imputed data_19,2.039892213,mu_1,Imputed data
0.44,0.3775,mu_1_Imputed data_19,2.09297194,mu_1,Imputed data
0.445,0.399166667,mu_1_Imputed data_19,2.062633506,mu_1,Imputed data
0.45,0.388333333,mu_1_Imputed data_19,2.127120079,mu_1,Imputed data
0.455,0.393333333,mu_1_Imputed data_19,1.995322572,mu_1,Imputed data
0.46,0.391666667,mu_1_Imputed data_19,2.035852063,mu_1,Imputed data
0.465,0.425833333,mu_1_Imputed data_19,2.244086396,mu_1,Imputed data
0.47,0.401666667,mu_1_Imputed data_19,1.705691546,mu_1,Imputed data
0.475,0.405,mu_1_Imputed data_19,2.109340482,mu_1,Imputed data
0.48,0.4175,mu_1_Imputed data_19,1.848708519,mu_1,Imputed data
0.485,0.405,mu_1_Imputed data_19,2.250693452,mu_1,Imputed data
0.49,0.391666667,mu_1_Imputed data_19,2.284156014,mu_1,Imputed data
0.495,0.399166667,mu_1_Imputed data_19,2.141575846,mu_1,Imputed data
0.5,0.404166667,mu_1_Imputed data_19,2.362539505,mu_1,Imputed data
0,0,sigma_11_Imputed data_19,126.238487,sigma_11,Imputed data
0.005,0.004166667,sigma_11_Imputed data_19,126.2926508,sigma_11,Imputed data
0.01,0.011666667,sigma_11_Imputed data_19,125.6391844,sigma_11,Imputed data
0.015,0.014166667,sigma_11_Imputed data_19,126.0400218,sigma_11,Imputed data
0.02,0.02,sigma_11_Imputed data_19,125.978385,sigma_11,Imputed data
0.025,0.024166667,sigma_11_Imputed data_19,126.2566693,sigma_11,Imputed data
0.03,0.035,sigma_11_Imputed data_19,126.6054113,sigma_11,Imputed data
0.035,0.034166667,sigma_11_Imputed data_19,125.7949512,sigma_11,Imputed data
0.04,0.041666667,sigma_11_Imputed data_19,126.433662,sigma_11,Imputed data
0.045,0.0475,sigma_11_Imputed data_19,126.5045297,sigma_11,Imputed data
0.05,0.038333333,sigma_11_Imputed data_19,126.3236809,sigma_11,Imputed data
0.055,0.050833333,sigma_11_Imputed data_19,125.9382342,sigma_11,Imputed data
0.06,0.0475,sigma_11_Imputed data_19,126.5191091,sigma_11,Imputed data
0.065,0.055833333,sigma_11_Imputed data_19,125.3351617,sigma_11,Imputed data
0.07,0.073333333,sigma_11_Imputed data_19,124.2361851,sigma_11,Imputed data
0.075,0.0825,sigma_11_Imputed data_19,124.9753835,sigma_11,Imputed data
0.08,0.078333333,sigma_11_Imputed data_19,125.9294717,sigma_11,Imputed data
0.085,0.075833333,sigma_11_Imputed data_19,126.3323775,sigma_11,Imputed data
0.09,0.095833333,sigma_11_Imputed data_19,126.0920311,sigma_11,Imputed data
0.095,0.100833333,sigma_11_Imputed data_19,127.0099584,sigma_11,Imputed data
0.1,0.0975,sigma_11_Imputed data_19,124.7335976,sigma_11,Imputed data
0.105,0.1075,sigma_11_Imputed data_19,126.904906,sigma_11,Imputed data
0.11,0.105,sigma_11_Imputed data_19,125.2091106,sigma_11,Imputed data
0.115,0.114166667,sigma_11_Imputed data_19,124.8931677,sigma_11,Imputed data
0.12,0.103333333,sigma_11_Imputed data_19,126.2605737,sigma_11,Imputed data
0.125,0.135,sigma_11_Imputed data_19,127.8412491,sigma_11,Imputed data
0.13,0.136666667,sigma_11_Imputed data_19,124.7172335,sigma_11,Imputed data
0.135,0.131666667,sigma_11_Imputed data_19,125.2367371,sigma_11,Imputed data
0.14,0.13,sigma_11_Imputed data_19,127.1813666,sigma_11,Imputed data
0.145,0.141666667,sigma_11_Imputed data_19,127.1884914,sigma_11,Imputed data
0.15,0.153333333,sigma_11_Imputed data_19,128.0336225,sigma_11,Imputed data
0.155,0.141666667,sigma_11_Imputed data_19,125.4063759,sigma_11,Imputed data
0.16,0.156666667,sigma_11_Imputed data_19,126.1373453,sigma_11,Imputed data
0.165,0.165833333,sigma_11_Imputed data_19,128.3111511,sigma_11,Imputed data
0.17,0.18,sigma_11_Imputed data_19,129.2928661,sigma_11,Imputed data
0.175,0.1525,sigma_11_Imputed data_19,127.9070377,sigma_11,Imputed data
0.18,0.1725,sigma_11_Imputed data_19,127.9012772,sigma_11,Imputed data
0.185,0.19,sigma_11_Imputed data_19,125.983818,sigma_11,Imputed data
0.19,0.1925,sigma_11_Imputed data_19,128.9414104,sigma_11,Imputed data
0.195,0.1875,sigma_11_Imputed data_19,124.86536,sigma_11,Imputed data
0.2,0.205833333,sigma_11_Imputed data_19,125.2069825,sigma_11,Imputed data
0.205,0.185,sigma_11_Imputed data_19,122.311446,sigma_11,Imputed data
0.21,0.2175,sigma_11_Imputed data_19,127.6550017,sigma_11,Imputed data
0.215,0.2175,sigma_11_Imputed data_19,124.3613108,sigma_11,Imputed data
0.22,0.2025,sigma_11_Imputed data_19,125.5478476,sigma_11,Imputed data
0.225,0.196666667,sigma_11_Imputed data_19,126.4316191,sigma_11,Imputed data
0.23,0.205833333,sigma_11_Imputed data_19,129.3964415,sigma_11,Imputed data
0.235,0.220833333,sigma_11_Imputed data_19,127.8582387,sigma_11,Imputed data
0.24,0.233333333,sigma_11_Imputed data_19,124.2645458,sigma_11,Imputed data
0.245,0.221666667,sigma_11_Imputed data_19,127.4612676,sigma_11,Imputed data
0.25,0.2425,sigma_11_Imputed data_19,120.5089825,sigma_11,Imputed data
0.255,0.238333333,sigma_11_Imputed data_19,126.9557263,sigma_11,Imputed data
0.26,0.241666667,sigma_11_Imputed data_19,123.1489203,sigma_11,Imputed data
0.265,0.255,sigma_11_Imputed data_19,131.2194627,sigma_11,Imputed data
0.27,0.250833333,sigma_11_Imputed data_19,125.8388456,sigma_11,Imputed data
0.275,0.264166667,sigma_11_Imputed data_19,125.3372404,sigma_11,Imputed data
0.28,0.28,sigma_11_Imputed data_19,129.7152601,sigma_11,Imputed data
0.285,0.264166667,sigma_11_Imputed data_19,125.6086165,sigma_11,Imputed data
0.29,0.269166667,sigma_11_Imputed data_19,125.0794931,sigma_11,Imputed data
0.295,0.268333333,sigma_11_Imputed data_19,128.2621334,sigma_11,Imputed data
0.3,0.296666667,sigma_11_Imputed data_19,129.3745684,sigma_11,Imputed data
0.305,0.298333333,sigma_11_Imputed data_19,122.1085843,sigma_11,Imputed data
0.31,0.291666667,sigma_11_Imputed data_19,120.5390071,sigma_11,Imputed data
0.315,0.285833333,sigma_11_Imputed data_19,124.120514,sigma_11,Imputed data
0.32,0.3025,sigma_11_Imputed data_19,125.1418897,sigma_11,Imputed data
0.325,0.301666667,sigma_11_Imputed data_19,126.5752536,sigma_11,Imputed data
0.33,0.304166667,sigma_11_Imputed data_19,124.4437367,sigma_11,Imputed data
0.335,0.31,sigma_11_Imputed data_19,122.5327703,sigma_11,Imputed data
0.34,0.3075,sigma_11_Imputed data_19,127.9691518,sigma_11,Imputed data
0.345,0.32,sigma_11_Imputed data_19,128.3579604,sigma_11,Imputed data
0.35,0.333333333,sigma_11_Imputed data_19,126.9779612,sigma_11,Imputed data
0.355,0.335833333,sigma_11_Imputed data_19,126.3162693,sigma_11,Imputed data
0.36,0.3125,sigma_11_Imputed data_19,123.4021057,sigma_11,Imputed data
0.365,0.345,sigma_11_Imputed data_19,125.4947318,sigma_11,Imputed data
0.37,0.3375,sigma_11_Imputed data_19,124.5065813,sigma_11,Imputed data
0.375,0.336666667,sigma_11_Imputed data_19,126.2866413,sigma_11,Imputed data
0.38,0.365,sigma_11_Imputed data_19,125.8848016,sigma_11,Imputed data
0.385,0.33,sigma_11_Imputed data_19,127.0679412,sigma_11,Imputed data
0.39,0.355833333,sigma_11_Imputed data_19,128.1944563,sigma_11,Imputed data
0.395,0.3375,sigma_11_Imputed data_19,127.234992,sigma_11,Imputed data
0.4,0.349166667,sigma_11_Imputed data_19,124.8645588,sigma_11,Imputed data
0.405,0.341666667,sigma_11_Imputed data_19,126.0742277,sigma_11,Imputed data
0.41,0.36,sigma_11_Imputed data_19,123.0211715,sigma_11,Imputed data
0.415,0.369166667,sigma_11_Imputed data_19,129.3358437,sigma_11,Imputed data
0.42,0.381666667,sigma_11_Imputed data_19,128.7113187,sigma_11,Imputed data
0.425,0.371666667,sigma_11_Imputed data_19,119.7666974,sigma_11,Imputed data
0.43,0.384166667,sigma_11_Imputed data_19,122.2504207,sigma_11,Imputed data
0.435,0.381666667,sigma_11_Imputed data_19,128.8631768,sigma_11,Imputed data
0.44,0.3775,sigma_11_Imputed data_19,129.0404665,sigma_11,Imputed data
0.445,0.399166667,sigma_11_Imputed data_19,125.8173336,sigma_11,Imputed data
0.45,0.388333333,sigma_11_Imputed data_19,120.5172517,sigma_11,Imputed data
0.455,0.393333333,sigma_11_Imputed data_19,131.3696674,sigma_11,Imputed data
0.46,0.391666667,sigma_11_Imputed data_19,122.4489212,sigma_11,Imputed data
0.465,0.425833333,sigma_11_Imputed data_19,126.2584574,sigma_11,Imputed data
0.47,0.401666667,sigma_11_Imputed data_19,124.2008429,sigma_11,Imputed data
0.475,0.405,sigma_11_Imputed data_19,122.7104662,sigma_11,Imputed data
0.48,0.4175,sigma_11_Imputed data_19,126.0054745,sigma_11,Imputed data
0.485,0.405,sigma_11_Imputed data_19,130.6273456,sigma_11,Imputed data
0.49,0.391666667,sigma_11_Imputed data_19,116.6568406,sigma_11,Imputed data
0.495,0.399166667,sigma_11_Imputed data_19,129.964262,sigma_11,Imputed data
0.5,0.404166667,sigma_11_Imputed data_19,122.6682576,sigma_11,Imputed data
0,0,mu_1_Truth_20,1,mu_1,Truth
0.005,0.005,mu_1_Truth_20,1,mu_1,Truth
0.01,0.01,mu_1_Truth_20,1,mu_1,Truth
0.015,0.013333333,mu_1_Truth_20,1,mu_1,Truth
0.02,0.02,mu_1_Truth_20,1,mu_1,Truth
0.025,0.0275,mu_1_Truth_20,1,mu_1,Truth
0.03,0.026666667,mu_1_Truth_20,1,mu_1,Truth
0.035,0.04,mu_1_Truth_20,1,mu_1,Truth
0.04,0.035,mu_1_Truth_20,1,mu_1,Truth
0.045,0.050833333,mu_1_Truth_20,1,mu_1,Truth
0.05,0.039166667,mu_1_Truth_20,1,mu_1,Truth
0.055,0.0575,mu_1_Truth_20,1,mu_1,Truth
0.06,0.061666667,mu_1_Truth_20,1,mu_1,Truth
0.065,0.065,mu_1_Truth_20,1,mu_1,Truth
0.07,0.070833333,mu_1_Truth_20,1,mu_1,Truth
0.075,0.085833333,mu_1_Truth_20,1,mu_1,Truth
0.08,0.083333333,mu_1_Truth_20,1,mu_1,Truth
0.085,0.078333333,mu_1_Truth_20,1,mu_1,Truth
0.09,0.08,mu_1_Truth_20,1,mu_1,Truth
0.095,0.0825,mu_1_Truth_20,1,mu_1,Truth
0.1,0.103333333,mu_1_Truth_20,1,mu_1,Truth
0.105,0.111666667,mu_1_Truth_20,1,mu_1,Truth
0.11,0.105,mu_1_Truth_20,1,mu_1,Truth
0.115,0.105,mu_1_Truth_20,1,mu_1,Truth
0.12,0.1375,mu_1_Truth_20,1,mu_1,Truth
0.125,0.115833333,mu_1_Truth_20,1,mu_1,Truth
0.13,0.105,mu_1_Truth_20,1,mu_1,Truth
0.135,0.1325,mu_1_Truth_20,1,mu_1,Truth
0.14,0.141666667,mu_1_Truth_20,1,mu_1,Truth
0.145,0.139166667,mu_1_Truth_20,1,mu_1,Truth
0.15,0.1575,mu_1_Truth_20,1,mu_1,Truth
0.155,0.153333333,mu_1_Truth_20,1,mu_1,Truth
0.16,0.161666667,mu_1_Truth_20,1,mu_1,Truth
0.165,0.159166667,mu_1_Truth_20,1,mu_1,Truth
0.17,0.166666667,mu_1_Truth_20,1,mu_1,Truth
0.175,0.164166667,mu_1_Truth_20,1,mu_1,Truth
0.18,0.191666667,mu_1_Truth_20,1,mu_1,Truth
0.185,0.184166667,mu_1_Truth_20,1,mu_1,Truth
0.19,0.1875,mu_1_Truth_20,1,mu_1,Truth
0.195,0.198333333,mu_1_Truth_20,1,mu_1,Truth
0.2,0.195,mu_1_Truth_20,1,mu_1,Truth
0.205,0.1925,mu_1_Truth_20,1,mu_1,Truth
0.21,0.178333333,mu_1_Truth_20,1,mu_1,Truth
0.215,0.216666667,mu_1_Truth_20,1,mu_1,Truth
0.22,0.200833333,mu_1_Truth_20,1,mu_1,Truth
0.225,0.225833333,mu_1_Truth_20,1,mu_1,Truth
0.23,0.23,mu_1_Truth_20,1,mu_1,Truth
0.235,0.258333333,mu_1_Truth_20,1,mu_1,Truth
0.24,0.221666667,mu_1_Truth_20,1,mu_1,Truth
0.245,0.225833333,mu_1_Truth_20,1,mu_1,Truth
0.25,0.250833333,mu_1_Truth_20,1,mu_1,Truth
0.255,0.246666667,mu_1_Truth_20,1,mu_1,Truth
0.26,0.269166667,mu_1_Truth_20,1,mu_1,Truth
0.265,0.2725,mu_1_Truth_20,1,mu_1,Truth
0.27,0.2625,mu_1_Truth_20,1,mu_1,Truth
0.275,0.273333333,mu_1_Truth_20,1,mu_1,Truth
0.28,0.270833333,mu_1_Truth_20,1,mu_1,Truth
0.285,0.265,mu_1_Truth_20,1,mu_1,Truth
0.29,0.2825,mu_1_Truth_20,1,mu_1,Truth
0.295,0.279166667,mu_1_Truth_20,1,mu_1,Truth
0.3,0.28,mu_1_Truth_20,1,mu_1,Truth
0.305,0.281666667,mu_1_Truth_20,1,mu_1,Truth
0.31,0.2925,mu_1_Truth_20,1,mu_1,Truth
0.315,0.294166667,mu_1_Truth_20,1,mu_1,Truth
0.32,0.298333333,mu_1_Truth_20,1,mu_1,Truth
0.325,0.316666667,mu_1_Truth_20,1,mu_1,Truth
0.33,0.341666667,mu_1_Truth_20,1,mu_1,Truth
0.335,0.305,mu_1_Truth_20,1,mu_1,Truth
0.34,0.315833333,mu_1_Truth_20,1,mu_1,Truth
0.345,0.291666667,mu_1_Truth_20,1,mu_1,Truth
0.35,0.331666667,mu_1_Truth_20,1,mu_1,Truth
0.355,0.3175,mu_1_Truth_20,1,mu_1,Truth
0.36,0.328333333,mu_1_Truth_20,1,mu_1,Truth
0.365,0.306666667,mu_1_Truth_20,1,mu_1,Truth
0.37,0.331666667,mu_1_Truth_20,1,mu_1,Truth
0.375,0.356666667,mu_1_Truth_20,1,mu_1,Truth
0.38,0.340833333,mu_1_Truth_20,1,mu_1,Truth
0.385,0.334166667,mu_1_Truth_20,1,mu_1,Truth
0.39,0.35,mu_1_Truth_20,1,mu_1,Truth
0.395,0.345833333,mu_1_Truth_20,1,mu_1,Truth
0.4,0.345833333,mu_1_Truth_20,1,mu_1,Truth
0.405,0.374166667,mu_1_Truth_20,1,mu_1,Truth
